,0,1,2,3,4,5,6,7,8,9,10,11,12
77,3900,0.533345141,0.509314014,0.515492105,0.508541356,0.523938336,0.524413937,0.535657557,0.516421844,0.52298108,0.530047739,0.522015311,0.008978248
78,3950,0.534289965,0.510475199,0.516801505,0.509501016,0.524897754,0.525617005,0.53740523,0.518090972,0.524571057,0.531126046,0.523277575,0.009026448
79,4000,0.535210645,0.511562283,0.518167141,0.510486531,0.525831737,0.526760972,0.53894945,0.519718085,0.526429426,0.532204069,0.524532034,0.009056428
80,4050,0.536127371,0.512553764,0.519578058,0.511510409,0.526686139,0.52782802,0.540232935,0.521221967,0.528590821,0.533292097,0.525762158,0.009072455
81,4100,0.537103262,0.513450594,0.520956203,0.512596226,0.527526157,0.528827791,0.541235534,0.522600028,0.53109518,0.534403756,0.526979473,0.009093229
82,4150,0.538068518,0.514292859,0.522274663,0.513630492,0.528365444,0.529741649,0.542030477,0.523818703,0.533905407,0.535491125,0.528161934,0.009147437
83,4200,0.539024828,0.515092925,0.523536809,0.514629554,0.529226835,0.53057917,0.542636637,0.524868669,0.53692243,0.536611885,0.529312974,0.009249634
84,4250,0.539971326,0.515900619,0.524680365,0.515546806,0.530121047,0.531369696,0.543113142,0.525788802,0.539909096,0.537735058,0.530413596,0.009398422
85,4300,0.540871266,0.516780827,0.525747567,0.516388915,0.531022002,0.532180301,0.543541044,0.526639299,0.542564784,0.538867489,0.531460349,0.009549388
86,4350,0.541762227,0.517765499,0.52674831,0.517202957,0.531942699,0.533015044,0.543946352,0.527469478,0.544709534,0.539940615,0.532450271,0.009650324
87,4400,0.542646733,0.518913528,0.527820695,0.518010629,0.532849501,0.533895869,0.544390074,0.528319178,0.546274374,0.540919327,0.533403991,0.009657931
88,4450,0.543539235,0.520228652,0.529140578,0.518854558,0.533753239,0.534869495,0.544918807,0.529200714,0.547414751,0.541813524,0.534373355,0.009572505
89,4500,0.544427325,0.52171335,0.530926943,0.519758854,0.534629407,0.535868383,0.545570631,0.530106908,0.548209512,0.542623476,0.535383479,0.009391496
90,4550,0.545257857,0.523298098,0.533242416,0.520715345,0.535498084,0.536919156,0.546405088,0.531000373,0.548798143,0.543384667,0.536451923,0.009159222
91,4600,0.546074444,0.524860202,0.535892412,0.521720433,0.536393148,0.537986204,0.547447785,0.53188182,0.549279996,0.544107141,0.537564358,0.008939965
92,4650,0.546827942,0.52638006,0.538404017,0.522806689,0.537312256,0.539043143,0.54869712,0.53272271,0.549713483,0.544824874,0.538673229,0.008758122
93,4700,0.547555921,0.527706932,0.540464982,0.523955037,0.538252488,0.540119632,0.550079597,0.533522865,0.5501421,0.545548095,0.539734765,0.008633819
94,4750,0.548284192,0.528814586,0.542039188,0.525285237,0.539245966,0.541215134,0.551479811,0.534337261,0.550602318,0.546299278,0.540760297,0.008524266
95,4800,0.549013302,0.529723502,0.543266929,0.526858673,0.54025022,0.542323204,0.552795157,0.535166587,0.55114592,0.547055071,0.541759857,0.008401106
96,4850,0.549788515,0.530483072,0.544314024,0.528700335,0.541282993,0.543420053,0.553950924,0.536032761,0.551742217,0.547786935,0.542750183,0.008241791
97,4900,0.550603609,0.531122569,0.545270113,0.530748785,0.542343537,0.544540089,0.554890103,0.536940321,0.552411743,0.548535031,0.54374059,0.008054587
98,4950,0.55147813,0.531706979,0.546176958,0.532767551,0.543447945,0.545643511,0.555643296,0.53787821,0.553156837,0.549236751,0.544713617,0.00787512
99,5000,0.552398532,0.53225358,0.547084377,0.534561966,0.544609712,0.546724518,0.556254723,0.538841174,0.553947932,0.549906258,0.545658277,0.007733282
100,5050,0.553350019,0.532818073,0.547992303,0.53596938,0.545786422,0.547756681,0.556785946,0.539827271,0.554757491,0.550568548,0.546561213,0.007644312
101,5100,0.554365927,0.533427193,0.548894521,0.537008849,0.547051536,0.548717374,0.557278717,0.540829859,0.555572384,0.551228533,0.547437489,0.007602745
102,5150,0.555403017,0.534121838,0.5498361,0.537794074,0.548366264,0.549592714,0.557786153,0.541836331,0.556359615,0.551890112,0.548298622,0.007586139
103,5200,0.556482975,0.534885839,0.550834299,0.538391494,0.549760601,0.550366479,0.558326647,0.542876667,0.557137496,0.552585212,0.549164771,0.007594985
104,5250,0.557639196,0.535693581,0.551971147,0.538900361,0.551208687,0.551066895,0.558981388,0.543943288,0.557897162,0.553297534,0.550059924,0.007637209
105,5300,0.558823705,0.536542409,0.553251936,0.539375683,0.552730563,0.551692352,0.559756913,0.545065967,0.558616468,0.554005409,0.550986141,0.00769961
106,5350,0.560026539,0.537402057,0.554669155,0.53988655,0.554242207,0.552259991,0.560685632,0.546225241,0.559316513,0.554709268,0.551942315,0.007785285
107,5400,0.561252886,0.538254381,0.556136547,0.540477659,0.55569377,0.552827157,0.561743202,0.547441922,0.559991026,0.555419297,0.552923785,0.007883412
108,5450,0.562491372,0.53908829,0.557562284,0.541180426,0.557052812,0.553424906,0.562937961,0.548721558,0.560607119,0.556117518,0.553918425,0.007981007
109,5500,0.563709846,0.539922063,0.558843361,0.541972256,0.558227273,0.554078627,0.564162198,0.55008996,0.561173173,0.556789143,0.55489679,0.008051213
110,5550,0.564869686,0.540731306,0.559900523,0.542882217,0.559257027,0.554820604,0.565333828,0.55157987,0.561711575,0.557473232,0.555855987,0.008076737
111,5600,0.565994489,0.541531453,0.56073882,0.543897109,0.560121781,0.555706096,0.5663951,0.553113978,0.562238708,0.558180352,0.556791789,0.008056264
112,5650,0.567075552,0.542307978,0.561424078,0.544968224,0.560863524,0.556674214,0.567328884,0.554665687,0.562731708,0.558903843,0.557694369,0.008003323
113,5700,0.568102142,0.543033862,0.561977741,0.546061762,0.561512032,0.557749873,0.568135711,0.556125036,0.563223141,0.559661026,0.558558233,0.007936949
